HG03516	1	ctg1	HG03516#1#JAGYYS020000049.1:28451043-33589535
HG03516	2	ctg1	HG03516#2#JAGYYT020000030.1:28478688-33696340
HG03521	1	ctg1	HG03521#1#JBIREF010000004.1:28517918-33642180
HG03521	2	ctg1	HG03521#2#JBIREG010000058.1:28429727-33569421
HG03540	1	ctg1	HG03540#1#CM088050.1:28448847-33686414
HG03540	2	ctg1	HG03540#2#CM088063.1:28474762-33566125
HG03579	1	ctg1	HG03579#1#CM088945.1:28415698-33501766
HG03579	2	ctg1	HG03579#2#CM089288.1:28450187-33638583
HG03583	1	ctg1	HG03583#1#CM089881.1:28309910-33645117
HG03583	2	ctg1	HG03583#2#CM089891.1:28443100-33514916
HG03654	1	ctg1	HG03654#1#CM086836.1:28373117-33516554
HG03654	2	ctg1	HG03654#2#JBHDTO010000045.1:28372677-33498093
HG03669	1	ctg1	HG03669#1#JBHDTD010000072.1:28410266-33591784
HG03669	2	ctg1	HG03669#2#JBHDTE010000046.1:28389062-33618253
HG03688	1	ctg1	HG03688#1#JBHDTJ010000054.1:28390921-33637286
HG03688	2	ctg1	HG03688#2#JBHDTK010000054.1:28442317-33604941
HG03704	1	ctg1	HG03704#1#JBHDRL010000035.1:28385510-33544273
HG03704	2	ctg1	HG03704#2#CM086190.1:28367307-33613199
HG03710	1	ctg1	HG03710#1#CM086869.1:28406453-33664140
HG03710	2	ctg1	HG03710#2#CM086882.1:28406463-33546644
HG03742	1	ctg1	HG03742#1#CM087628.1:28422273-33665592
HG03742	2	ctg1	HG03742#2#JBHDXM010000003.1:28462365-33593791
HG03784	1	ctg1	HG03784#1#CM094174.1:28377153-33515338
HG03784	2	ctg1	HG03784#2#CM094203.1:28433118-33600593
HG03804	1	ctg1	HG03804#1#CM088331.1:28384562-33565798
HG03804	2	ctg1	HG03804#2#CM088379.1:28362365-33467265
HG03816	1	ctg1	HG03816#1#JBJXWF010000049.1:28427684-33714593
HG03816	2	ctg1	HG03816#2#JBJXWG010000046.1:28406441-33636019
HG03831	1	ctg1	HG03831#1#JBHDSN010000045.1:28374864-33602539
HG03831	2	ctg1	HG03831#2#JBHDSO010000065.1:28430318-33704666
HG03834	1	ctg1	HG03834#1#CM085797.1:28395320-33703328
HG03834	2	ctg1	HG03834#2#CM085813.1:28455324-33598071
HG03874	1	ctg1	HG03874#1#CM089432.1:28353581-33507962
HG03874	2	ctg1	HG03874#2#CM089475.1:28434562-33680043
HG03927	1	ctg1	HG03927#1#CM086636.1:28465203-33551033
HG03927	2	ctg1	HG03927#2#CM086659.1:28395712-33710667
HG03942	1	ctg1	HG03942#1#CM088393.1:28271517-33427607
HG03942	2	ctg1	HG03942#2#CM088404.1:29036351-34210946
HG04115	1	ctg1	HG04115#1#JBHDTF010000057.1:28438850-33586926
HG04115	2	ctg1	HG04115#2#JBHDTG010000049.1:28423339-33670470
HG04157	1	ctg1	HG04157#1#CM088414.1:28397949-33735050
HG04157	2	ctg1	HG04157#2#CM088438.1:28355512-33488875
HG04160	1	ctg1	HG04160#1#JBHIGW010000016.1:28356435-33564314
HG04160	2	ctg1	HG04160#2#JBHIGX010000055.1:28422741-33644744
HG04184	1	ctg1	HG04184#1#CM086460.1:28371226-33616523
HG04184	2	ctg1	HG04184#2#CM086472.1:28433511-33770331
HG04187	1	ctg1	HG04187#1#CM099742.1:28415864-33609347
HG04187	2	ctg1	HG04187#2#CM099756.1:28400738-33533288
HG04199	1	ctg1	HG04199#1#JBHDTH010000059.1:28382492-33668076
HG04199	2	ctg1	HG04199#2#JBHDTI010000015.1:28378462-33549536
HG04204	1	ctg1	HG04204#1#JBHIGY010000015.1:28376780-33510758
HG04204	2	ctg1	HG04204#2#JBHIGZ010000014.1:28378310-33624751
HG04228	1	ctg1	HG04228#1#CM088480.1:28407255-33566968
HG04228	2	ctg1	HG04228#2#CM088508.1:28466048-33622943
HG06807	1	ctg1	HG06807#1#CM101400.1:28463683-33619551
HG06807	2	ctg1	HG06807#2#CM101434.1:28441503-33631596
HIFI032007D	1	ctg1	HIFI032007D#1#h1tg000073l_0_0:608286-5760441_rc
HIFI032007D	2	ctg1	HIFI032007D#2#h2tg000247l_0_0:103-3580565_rc
HIFI032007D	2	ctg2	HIFI032007D#2#h2tg000455l_0_0:608118-2144059_rc
HIFI032018D	1	ctg1	HIFI032018D#1#h1tg000037l_0_0:304267-5382862
HIFI032018D	2	ctg1	HIFI032018D#2#h2tg000056l_0_0:307668-5563326
HIFI032069D	1	ctg1	HIFI032069D#1#h1tg000026l_0_0:610788-5743677_rc
HIFI032069D	2	ctg1	HIFI032069D#2#h2tg000171l_0_0:608783-5720475_rc
HIFI032097D	1	ctg1	HIFI032097D#1#h1tg000023l_0_0:611330-5798061_rc
HIFI032097D	2	ctg1	HIFI032097D#2#h2tg000077l_0_0:609524-5764255_rc
HIFI032103D	1	ctg1	HIFI032103D#1#h1tg000122l_0_0:301346-3035190
HIFI032103D	1	ctg2	HIFI032103D#1#h1tg000059l_0_0:611631-3016887_rc
HIFI032103D	2	ctg1	HIFI032103D#2#h2tg000045l_0_0:303195-5607722
HIFI032161D	1	ctg1	HIFI032161D#1#h1tg000029l_0_0:607863-5752234_rc
HIFI032161D	2	ctg1	HIFI032161D#2#h2tg000024l_0_0:611651-5758120_rc
HIFI032164D	1	ctg1	HIFI032164D#1#h1tg000126l_0_0:607871-5767484_rc
HIFI032164D	1	ctg2	HIFI032164D#1#h1tg000471l_0_0:107-368990_rc
HIFI032164D	2	ctg1	HIFI032164D#2#h2tg000157l_0_0:404-2644974_rc
HIFI032164D	2	ctg2	HIFI032164D#2#h2tg000212l_0_0:274-1444462
HIFI032164D	2	ctg3	HIFI032164D#2#h2tg000362l_0_0:4876-715590
HIFI032164D	2	ctg4	HIFI032164D#2#h2tg000476l_0_0:107-368968_rc
HIFI032167D	1	ctg1	HIFI032167D#1#h1tg000006l_0_0:609993-5773840_rc
HIFI032167D	2	ctg1	HIFI032167D#2#h2tg000184l_0_0:578-3410834_rc
HIFI032167D	2	ctg2	HIFI032167D#2#h2tg000442l_0_0:609992-1853384_rc
HIFI032167D	2	ctg3	HIFI032167D#2#h2tg000017l_0_0:303773-664326
HIFI032182D	1	ctg1	HIFI032182D#1#h1tg000062l_0_0:608743-5774270_rc
HIFI032182D	2	ctg1	HIFI032182D#2#h2tg000020l_0_0:304162-5451064
HIFI032289D	1	ctg1	HIFI032289D#1#h1tg000057l_0_0:611762-5895636_rc
HIFI032289D	2	ctg1	HIFI032289D#2#h2tg000050l_0_0:302987-5547842
HIFI032292D	1	ctg1	HIFI032292D#1#h1tg000202l_0_0:610779-5026306_rc
HIFI032292D	1	ctg2	HIFI032292D#1#h1tg000188l_0_0:1051-664480_rc
HIFI032292D	2	ctg1	HIFI032292D#2#h2tg000202l_0_0:301746-5442974
HIFI032302D	1	ctg1	HIFI032302D#1#h1tg000118l_0_0:546-2591024
HIFI032302D	1	ctg2	HIFI032302D#1#h1tg000352l_0_0:288-1193852_rc
HIFI032302D	1	ctg3	HIFI032302D#1#h1tg000264l_0_0:100-774821_rc
HIFI032302D	1	ctg4	HIFI032302D#1#h1tg000267l_0_0:577-567548_rc
HIFI032302D	2	ctg1	HIFI032302D#2#h2tg000125l_0_0:607201-5502153_rc
HIFI032302D	2	ctg2	HIFI032302D#2#h2tg000087l_0_0:303003-514012
HIFI032306D	1	ctg1	HIFI032306D#1#h1tg000062l_0_0:611306-5769353_rc
HIFI032306D	2	ctg1	HIFI032306D#2#h2tg000068l_0_0:608736-5852116_rc
HIFI032335D	1	ctg1	HIFI032335D#1#h1tg000010l_0_0:301759-5500911
HIFI032335D	2	ctg1	HIFI032335D#2#h2tg000219l_0_0:2273-2943040
HIFI032335D	2	ctg2	HIFI032335D#2#h2tg000629l_0_0:81-794718_rc
HIFI032335D	2	ctg3	HIFI032335D#2#h2tg001098l_0_0:137410-461221
HIFI032335D	2	ctg4	HIFI032335D#2#h2tg000304l_0_0:186-293805
HIFI032335D	2	ctg5	HIFI032335D#2#h2tg001258l_0_0:11696-178574_rc
HIFI032335D	2	ctg6	HIFI032335D#2#h2tg000953l_0_0:3127-134449_rc
HIFI032349D	1	ctg1	HIFI032349D#1#h1tg000020l_0_0:301733-5566658
HIFI032349D	2	ctg1	HIFI032349D#2#h2tg000060l_0_0:608410-5739806_rc
HIFI032373D	1	ctg1	HIFI032373D#1#h1tg000049l_0_0:608867-5740038_rc
HIFI032373D	2	ctg1	HIFI032373D#2#h2tg000079l_0_0:301742-3609269
HIFI032373D	2	ctg2	HIFI032373D#2#h2tg000044l_0_0:608973-1945151_rc
HIFI032373D	2	ctg3	HIFI032373D#2#h2tg000139l_0_0:112-485361_rc
HIFI032420D	1	ctg1	HIFI032420D#1#h1tg000074l_0_0:303007-5500336
HIFI032420D	2	ctg1	HIFI032420D#2#h2tg000028l_0_0:302171-5561704
HIFI032422D	1	ctg1	HIFI032422D#1#h1tg000015l_0_0:303813-5358931
HIFI032422D	2	ctg1	HIFI032422D#2#h2tg000138l_0_0:303022-5459818
HIFI032429D	1	ctg1	HIFI032429D#1#h1tg000176l_0_0:611631-5819632_rc
HIFI032429D	2	ctg1	HIFI032429D#2#h2tg000236l_0_0:366-3775085
HIFI032429D	2	ctg2	HIFI032429D#2#h2tg000356l_0_0:657-986848
HIFI032429D	2	ctg3	HIFI032429D#2#h2tg000622l_0_0:408-172412_rc
HIFI032440D	1	ctg1	HIFI032440D#1#h1tg000035l_0_0:610298-5756202_rc
HIFI032440D	2	ctg1	HIFI032440D#2#h2tg000090l_0_0:301809-5292738
HIFI032450D	1	ctg1	HIFI032450D#1#h1tg000008l_0_0:301757-5443675
HIFI032450D	2	ctg1	HIFI032450D#2#h2tg000141l_0_0:744-4499104_rc
HIFI032450D	2	ctg2	HIFI032450D#2#h2tg000125l_0_0:108-695178
HIFI032453D	1	ctg1	HIFI032453D#1#h1tg000016l_0_0:608084-5737533_rc
HIFI032453D	2	ctg1	HIFI032453D#2#h2tg000022l_0_0:611013-5690080_rc
HIFI032454D	1	ctg1	HIFI032454D#1#h1tg000050l_0_0:610949-5688146_rc
HIFI032454D	2	ctg1	HIFI032454D#2#h2tg000014l_0_0:303195-5343983
HIFI032462D	1	ctg1	HIFI032462D#1#h1tg000018l_0_0:608249-5847965_rc
HIFI032462D	2	ctg1	HIFI032462D#2#h2tg000305l_0_0:304337-3862556
HIFI032462D	2	ctg2	HIFI032462D#2#h2tg000118l_0_0:610290-2116716_rc
HIFI032473D	1	ctg1	HIFI032473D#1#h1tg000017l_0_0:611279-5848073_rc
HIFI032473D	2	ctg1	HIFI032473D#2#h2tg000041l_0_0:611187-5777378_rc
HIFI032487D	1	ctg1	HIFI032487D#1#h1tg000160l_0_0:610978-5805510_rc
HIFI032487D	2	ctg1	HIFI032487D#2#h2tg000061l_0_0:608057-5671065_rc
HIFI032501D	1	ctg1	HIFI032501D#1#h1tg000023l_0_0:303660-5553387
HIFI032501D	2	ctg1	HIFI032501D#2#h2tg000105l_0_0:441-3022934
HIFI032501D	2	ctg2	HIFI032501D#2#h2tg000313l_0_0:669-2182574_rc
HIFI032510D	1	ctg1	HIFI032510D#1#h1tg000002l_0_0:607731-5770322_rc
HIFI032510D	2	ctg1	HIFI032510D#2#h2tg000003l_0_0:608800-5732063_rc
HIFI032513D	1	ctg1	HIFI032513D#1#h1tg000077l_0_0:303957-5592528
HIFI032513D	2	ctg1	HIFI032513D#2#h2tg000054l_0_0:609439-5765230_rc
HIFI032529D	1	ctg1	HIFI032529D#1#h1tg000121l_0_0:607870-5787538_rc
HIFI032529D	2	ctg1	HIFI032529D#2#h2tg000123l_0_0:672-2712603_rc
HIFI032529D	2	ctg2	HIFI032529D#2#h2tg000076l_0_0:301738-2564811
HIFI032529D	2	ctg3	HIFI032529D#2#h2tg000491l_0_0:242-102634
HIFI032566D	1	ctg1	HIFI032566D#1#h1tg000029l_0_0:611087-5707519_rc
HIFI032566D	2	ctg1	HIFI032566D#2#h2tg000123l_0_0:610347-5693123_rc
HIFI032567D	1	ctg1	HIFI032567D#1#h1tg000065l_0_0:610944-3834657_rc
HIFI032567D	1	ctg2	HIFI032567D#1#h1tg000320l_0_0:242-1902341_rc
HIFI032567D	2	ctg1	HIFI032567D#2#h2tg000021l_0_0:303467-5616058
HIFI032585D	1	ctg1	HIFI032585D#1#h1tg000015l_0_0:608714-5788197_rc
HIFI032585D	2	ctg1	HIFI032585D#2#h2tg000251l_0_0:608786-5272448_rc
HIFI032585D	2	ctg2	HIFI032585D#2#h2tg000202l_0_0:181-500525_rc
HIFI032586D	1	ctg1	HIFI032586D#1#h1tg000082l_0_0:608380-5862391_rc
HIFI032586D	2	ctg1	HIFI032586D#2#h2tg000068l_0_0:610961-5682003_rc
HIFI032591D	1	ctg1	HIFI032591D#1#h1tg000008l_0_0:304261-5535645
HIFI032591D	2	ctg1	HIFI032591D#2#h2tg000191l_0_0:608144-5628514_rc
HIFI032604D	1	ctg1	HIFI032604D#1#h1tg000033l_0_0:608804-5838950_rc
HIFI032604D	2	ctg1	HIFI032604D#2#h2tg000003l_0_0:608544-5741103_rc
HIFI032607D	1	ctg1	HIFI032607D#1#h1tg000001l_0_0:304265-5604718
HIFI032607D	2	ctg1	HIFI032607D#2#h2tg000007l_0_0:611122-5743055_rc
HIFI032662D	1	ctg1	HIFI032662D#1#h1tg000154l_0_0:610481-5807545_rc
HIFI032662D	2	ctg1	HIFI032662D#2#h2tg000203l_0_0:478869-5255088_rc
HIFI032662D	2	ctg2	HIFI032662D#2#h2tg000332l_0_0:237-307042_rc
HIFI032668D	1	ctg1	HIFI032668D#1#h1tg000009l_0_0:611120-5919133_rc
HIFI032668D	2	ctg1	HIFI032668D#2#h2tg000066l_0_0:608094-5719634_rc
HIFI032682D	1	ctg1	HIFI032682D#1#h1tg000013l_0_0:608436-5749936_rc
HIFI032682D	2	ctg1	HIFI032682D#2#h2tg000065l_0_0:608744-5741883_rc
HIFI032685D	1	ctg1	HIFI032685D#1#h1tg000048l_0_0:302205-5467452
HIFI032685D	2	ctg1	HIFI032685D#2#h2tg000153l_0_0:301738-5322457
HIFI032692D	1	ctg1	HIFI032692D#1#h1tg000123l_0_0:303312-5470118
HIFI032692D	2	ctg1	HIFI032692D#2#h2tg000020l_0_0:304295-5612497
HIFI032693D	1	ctg1	HIFI032693D#1#h1tg000062l_0_0:608433-5733453_rc
HIFI032693D	2	ctg1	HIFI032693D#2#h2tg000033l_0_0:607815-5813555_rc
HIFI032698D	1	ctg1	HIFI032698D#1#h1tg000101l_0_0:610392-3981084_rc
HIFI032698D	1	ctg2	HIFI032698D#1#h1tg000147l_0_0:84-1836508_rc
HIFI032698D	2	ctg1	HIFI032698D#2#h2tg000030l_0_0:608806-5742659_rc
HIFI032706D	1	ctg1	HIFI032706D#1#h1tg000016l_0_0:611062-5619397_rc
HIFI032706D	2	ctg1	HIFI032706D#2#h2tg000095l_0_0:607465-5690513_rc
HIFI032711D	1	ctg1	HIFI032711D#1#h1tg000033l_0_0:609337-5753811_rc
HIFI032711D	2	ctg1	HIFI032711D#2#h2tg000080l_0_0:611264-5763252_rc
HIFI032731D	1	ctg1	HIFI032731D#1#h1tg000273l_0_0:606929-5771846_rc
HIFI032731D	2	ctg1	HIFI032731D#2#h2tg000012l_0_0:303976-5468014
KOREF1	1	ctg1	KOREF1#1#chr6_85671:28288069-33527843
KOREF1	2	ctg1	KOREF1#2#chr6_93216:28299861-33486856
KOREF2	1	ctg1	KOREF2#1#Unplaced_h1tg000017l_2237953:24965590-30159345_rc
KOREF2	2	ctg1	KOREF2#2#Unplaced_h2tg000026l_88481:28271060-33401074
KPanRef-071	1	ctg1	KPanRef-071#1#Unplaced_h1tg000003l_114042770:24917513-29983750_rc
KPanRef-071	2	ctg1	KPanRef-071#2#Unplaced_h2tg000014l_93768:28304957-33536275
KPanRef-072	1	ctg1	KPanRef-072#1#Unplaced_h1tg000009l_150514:28287169-33594415
KPanRef-072	2	ctg1	KPanRef-072#2#Unplaced_h2tg000010l_88675:28260606-33499306
KPanRef-073	1	ctg1	KPanRef-073#1#Unplaced_h1tg000024l_134765:28276974-33409736
KPanRef-073	2	ctg1	KPanRef-073#2#Unplaced_h2tg000022l_97593:28283212-33436845
KPanRef-074	1	ctg1	KPanRef-074#1#Unplaced_h1tg000001l_114533789:24969372-30048015_rc
KPanRef-074	2	ctg1	KPanRef-074#2#Unplaced_h2tg000011l_115279241:24957451-30204750_rc
KPanRef-075	1	ctg1	KPanRef-075#1#Unplaced_h1tg000004l_92225:28285449-33448865
KPanRef-075	2	ctg1	KPanRef-075#2#Unplaced_h2tg000001l_113483410:24951192-30017318_rc
KPanRef-076	1	ctg1	KPanRef-076#1#Unplaced_h1tg000013l_113155204:24959153-30136228_rc
KPanRef-076	2	ctg1	KPanRef-076#2#Unplaced_h2tg000010l_154444:28276223-33472018
KPanRef-076-M	1	ctg1	KPanRef-076-M#1#Unplaced_h1tg000027l_2825028:24973969-30280824_rc
KPanRef-076-M	2	ctg1	KPanRef-076-M#2#Unplaced_h2tg000025l_2760357:24964198-30160929_rc
KPanRef-076-P	1	ctg1	KPanRef-076-P#1#Unplaced_h1tg000017l_88124:28282601-33357961
KPanRef-076-P	2	ctg1	KPanRef-076-P#2#Unplaced_h2tg000017l_137908:28277062-33454172
KPanRef-077	1	ctg1	KPanRef-077#1#Unplaced_h1tg000001l_137091:28284173-33492210
KPanRef-077	2	ctg1	KPanRef-077#2#Unplaced_h2tg000012l_78944:28291410-33360216
KPanRef-078	1	ctg1	KPanRef-078#1#Unplaced_h1tg000001l_114758335:24960658-30030886_rc
KPanRef-078	2	ctg1	KPanRef-078#2#Unplaced_h2tg000009l_0:3358197-8522429
KPanRef-079	1	ctg1	KPanRef-079#1#Unplaced_h1tg000005l_91609:28264818-33599109
KPanRef-079	2	ctg1	KPanRef-079#2#Unplaced_h2tg000026l_4253567:24954773-30064329_rc
KPanRef-080	1	ctg1	KPanRef-080#1#Unplaced_h1tg000006l_134640:28341348-33585111
KPanRef-080	2	ctg1	KPanRef-080#2#Unplaced_h2tg000008l_103230300:24952389-30156782_rc
ksa001	1	ctg1	ksa001#1#P01_compress.k30.hapmer-0000008:28390148-33635536
ksa001	2	ctg1	ksa001#2#P02_compress.k30.hapmer-0000137:138158892-143358025_rc
ksa002	1	ctg1	ksa002#1#h1tg000032l:22528800-27353974_rc
ksa002	1	ctg2	ksa002#1#h1tg000175l:109-301354_rc
ksa002	2	ctg1	ksa002#2#h2tg000047l:28364582-33489388
ksa003	1	ctg1	ksa003#1#h1tg000003l:26282372-31531568_rc
ksa003	2	ctg1	ksa003#2#h2tg000004l:28111634-33359120_rc
ksa004	1	ctg1	ksa004#1#h1tg000006l:2475-2699985_rc
ksa004	1	ctg2	ksa004#1#h1tg000606l:1559-2019480_rc
ksa004	1	ctg3	ksa004#1#h1tg000338l:4331-278892_rc
ksa004	1	ctg4	ksa004#1#h1tg001731l:3903-82463_rc
ksa004	1	ctg5	ksa004#1#h1tg002036l:30311-77335_rc
ksa004	2	ctg1	ksa004#2#h2tg000726l:671-1805991_rc
ksa004	2	ctg2	ksa004#2#h2tg000267l:728-1057414_rc
ksa004	2	ctg3	ksa004#2#h2tg000991l:396-865615_rc
ksa004	2	ctg4	ksa004#2#h2tg000174l:736-458462_rc
ksa004	2	ctg5	ksa004#2#h2tg000583l:42263-292225_rc
ksa004	2	ctg6	ksa004#2#h2tg001158l:1262-165074
ksa004	2	ctg7	ksa004#2#h2tg001803l:1414-122823_rc
ksa004	2	ctg8	ksa004#2#h2tg001683l:288-74325
ksa004	2	ctg9	ksa004#2#h2tg002266l:468-67664_rc
ksa004	2	ctg10	ksa004#2#h2tg001246l:491-65787
ksa005	1	ctg1	ksa005#1#h1tg000012l:28289164-33471875
ksa005	2	ctg1	ksa005#2#h2tg000015l:28455196-33802696
ksa006	1	ctg1	ksa006#1#h1tg000023l:24976893-30234320_rc
ksa006	2	ctg1	ksa006#2#h2tg000085l:1610-2499861_rc
ksa006	2	ctg2	ksa006#2#h2tg000156l:3140686-4857840_rc
ksa006	2	ctg3	ksa006#2#h2tg000427l:1367-681310_rc
ksa006	2	ctg4	ksa006#2#h2tg000448l:152-161581_rc
ksa006	2	ctg5	ksa006#2#h2tg000559l:496-141297_rc
ksa007	1	ctg1	ksa007#1#h1tg000051l:6349428-11505741_rc
ksa007	2	ctg1	ksa007#2#h2tg000027l:3344535-8478308
ksa008	1	ctg1	ksa008#1#h1tg000006l:28325815-33557944
ksa008	2	ctg1	ksa008#2#h2tg000040l:26875251-31991332_rc
ksa009	1	ctg1	ksa009#1#h1tg000017l:201-2210210_rc
ksa009	1	ctg2	ksa009#1#h1tg000085l:13174598-14754728_rc
ksa009	1	ctg3	ksa009#1#h1tg000482l:84-905269
ksa009	1	ctg4	ksa009#1#h1tg000831l:87-411352_rc
ksa009	1	ctg5	ksa009#1#h1tg000892l:981-116137
ksa009	2	ctg1	ksa009#2#h2tg000180l:126-2719313_rc
ksa009	2	ctg2	ksa009#2#h2tg000317l:466-2348990_rc
NA18505	1	ctg1	NA18505#1#JBHIJY010000048.1:28445967-33542979
NA18505	2	ctg1	NA18505#2#JBHIJZ010000041.1:28452551-33607869
NA18508	1	ctg1	NA18508#1#CM089650.1:28440826-33645342
NA18508	2	ctg1	NA18508#2#JBHIJH010000001.1:28282775-33492562
NA18522	1	ctg1	NA18522#1#CM087176.1:28457728-33607889
NA18522	2	ctg1	NA18522#2#CM087191.1:28461290-33621227
NA18565	1	ctg1	NA18565#1#CM094320.1:28406009-33589453
NA18565	2	ctg1	NA18565#2#CM094342.1:28359389-33490962
NA18570	1	ctg1	NA18570#1#CM087659.1:28377747-33503647
NA18570	2	ctg1	NA18570#2#JBHDXO010000039.1:12253641-17492124
NA18608	1	ctg1	NA18608#1#JBHIJW010000005.1:28379380-33466928
NA18608	2	ctg1	NA18608#2#JBHIJX010000014.1:28375523-33585552
NA18620	1	ctg1	NA18620#1#JBHIJU010000014.1:28371273-33496778
NA18620	2	ctg1	NA18620#2#JBHIJV010000064.1:28361084-33404871
NA18747	1	ctg1	NA18747#1#CM087202.1:28424227-33559019
NA18747	2	ctg1	NA18747#2#CM087242.1:28408784-33568848
NA18879	1	ctg1	NA18879#1#CM099716.1:28474558-33526652
NA18879	2	ctg1	NA18879#2#JBJUVN010000057.1:28495776-33652599
NA18906	1	ctg1	NA18906#1#JAHEOO020000008.1:28476372-33613648
NA18906	2	ctg1	NA18906#2#JAHEON020000009.1:28400633-33549040
NA18940	1	ctg1	NA18940#1#CM101704.1:28361445-33495650
NA18940	2	ctg1	NA18940#2#CM101718.1:28384276-33404776
NA18940.JaSaPaGe	1	ctg1	NA18940.JaSaPaGe#1#h1tg000082l:22521073-27655405_rc
NA18940.JaSaPaGe	2	ctg1	NA18940.JaSaPaGe#2#h2tg000159l:514-4713306
NA18940.JaSaPaGe	2	ctg2	NA18940.JaSaPaGe#2#h2tg000080l:4881-298650_rc
NA18943	1	ctg1	NA18943#1#CM101660.1:28426731-33491938
NA18943	2	ctg1	NA18943#2#CM101689.1:28413016-33476747
NA18943.JaSaPaGe	1	ctg1	NA18943.JaSaPaGe#1#CM101660.1:28426731-33491938
NA18943.JaSaPaGe	2	ctg1	NA18943.JaSaPaGe#2#CM101689.1:28413016-33476747
NA18944	1	ctg1	NA18944#1#CM101645.1:28385561-33526630
NA18944	2	ctg1	NA18944#2#CM101674.1:28358440-33385619
NA18945	1	ctg1	NA18945#1#CM101613.1:28368965-33555846
NA18945	2	ctg1	NA18945#2#CM101630.1:28394844-33694406
NA18945.JaSaPaGe	1	ctg1	NA18945.JaSaPaGe#1#h1tg000007l:25526793-30826391_rc
NA18945.JaSaPaGe	2	ctg1	NA18945.JaSaPaGe#2#h2tg000002l:28368005-33554919
NA18948	1	ctg1	NA18948#1#CM101600.1:28387406-33694585
NA18948	2	ctg1	NA18948#2#CM101588.1:28449833-33675773
NA18952	1	ctg1	NA18952#1#JBHIJS010000065.1:28372748-33544581
NA18952	2	ctg1	NA18952#2#JBHIJT010000011.1:27989065-33294169
NA18952.JaSaPaGe	1	ctg1	NA18952.JaSaPaGe#1#h1tg000063l:25586722-30891845_rc
NA18952.JaSaPaGe	2	ctg1	NA18952.JaSaPaGe#2#JBHIJT010000011.1:27989065-33294169
NA18959	1	ctg1	NA18959#1#CM101546.1:28370803-33504249
NA18959	2	ctg1	NA18959#2#CM101574.1:28371257-33493892
NA18960	1	ctg1	NA18960#1#CM101531.1:28387298-33581139
NA18960	2	ctg1	NA18960#2#CM101559.1:28352755-33558459
NA18967	1	ctg1	NA18967#1#CM101498.1:28415274-33499907
NA18967	2	ctg1	NA18967#2#JBKABX010000006.1:28395404-33553508
NA18970	1	ctg1	NA18970#1#CM101469.1:28338191-33472849
NA18970	2	ctg1	NA18970#2#CM101481.1:28437781-33628491
NA18970.JaSaPaGe	1	ctg1	NA18970.JaSaPaGe#1#CM101469.1:28338191-33472849
NA18970.JaSaPaGe	2	ctg1	NA18970.JaSaPaGe#2#CM101481.1:28437781-33628491
NA18971	1	ctg1	NA18971#1#JBHDWK010000075.1:28353861-33541047
NA18971	2	ctg1	NA18971#2#CM087282.1:28370956-33557710
NA18974	1	ctg1	NA18974#1#JBHIJQ010000061.1:28438445-33702152
NA18974	2	ctg1	NA18974#2#JBHIJR010000002.1:28446464-33624399
NA18976	1	ctg1	NA18976#1#CM089753.1:28424712-33611473
NA18976	2	ctg1	NA18976#2#CM089763.1:28447335-33634097
NA18982	1	ctg1	NA18982#1#CM101421.1:28415467-33548909
NA18982	2	ctg1	NA18982#2#JBKABT010000006.1:28433660-33435400
NA18983	1	ctg1	NA18983#1#CM087420.1:28378465-33528221
NA18983	2	ctg1	NA18983#2#CM087432.1:28420692-33672818
NA18990	1	ctg1	NA18990#1#h1tg000053l:1684255-6870690
NA18990	2	ctg1	NA18990#2#h2tg000012l:28380706-33571283
NA19007	1	ctg1	NA19007#1#h1tg000006l:27239246-32454334_rc
NA19007	2	ctg1	NA19007#2#h2tg000001l:28406882-33472999
NA19036	1	ctg1	NA19036#1#JBHIJM010000039.1:28463923-33608059
NA19036	2	ctg1	NA19036#2#CM089740.1:28304850-33443783
NA19043	1	ctg1	NA19043#1#CM087046.1:28457117-33603533
NA19043	2	ctg1	NA19043#2#CM087072.1:28298892-33447476
NA19066	1	ctg1	NA19066#1#h1tg000041l:28321019-33454057
NA19066	2	ctg1	NA19066#2#h2tg000023l:28379592-33689338
NA19079	1	ctg1	NA19079#1#h1tg000041l:25967753-30989063_rc
NA19079	2	ctg1	NA19079#2#h2tg000002l:1677209-6863053
NA19087	1	ctg1	NA19087#1#CM087696.1:28331338-33576082
NA19087	2	ctg1	NA19087#2#JBHDXQ010000012.1:23681967-28867579
NA19088	1	ctg1	NA19088#1#h1tg000014l:26283350-31418977_rc
NA19088	2	ctg1	NA19088#2#h2tg000004l:139364569-144598705_rc
NA19159	1	ctg1	NA19159#1#JBJXQL010000007.1:28425942-33548809
NA19159	2	ctg1	NA19159#2#JBJXQM010000009.1:28479051-33767425
NA19185	1	ctg1	NA19185#1#CM087724.1:28452686-33600537
NA19185	2	ctg1	NA19185#2#CM087740.1:28365127-33559133
NA19240	1	ctg1	NA19240#1#JAHEOM020000002.1:28462857-33656907
NA19240	2	ctg1	NA19240#2#CM099616.1:28279408-33546879
NA19338	1	ctg1	NA19338#1#CM087758.1:28448969-33579906
NA19338	2	ctg1	NA19338#2#CM087775.1:28453026-33605437
NA19391	1	ctg1	NA19391#1#CM087790.1:28288674-33392322
NA19391	2	ctg1	NA19391#2#CM087804.1:28295746-33396359
NA19443	1	ctg1	NA19443#1#CM089448.1:28448109-33623879
